Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Tender Stage,Department
2025_SCD_43247_6,NoTender/ NIT/Pt/2024-25/4970,Water Distribution Project at Nemujan in Sivasagar District under RIDF-XXX,Water Distribution Project at Nemujan in Sivasagar District under RIDF-XXX,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,05-Mar-2025 05:00 PM,11-Mar-2025 12:00 PM ,180.0,No ,No,Online,27-Mar-2025 10:00 AM,Soil Conservation Department||Director - SCD,Jorhat,785001.0,2.0,"34,70,000",Rahul Pagag,"2,880,000",Rejected-Finance,10-Jul-2025,,Soil Conservation Department||Director - SCD
2025_SCD_43247_7,NoTender/ NIT/Pt/2024-25/4970,Khubeel Wetland Development Project of Sivasagar S.C. Range under RIDF-XXX,Khubeel Wetland Development Project of Sivasagar S.C. Range under RIDF-XXX,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,05-Mar-2025 05:00 PM,11-Mar-2025 12:00 PM ,180.0,No ,No,Online,27-Mar-2025 10:00 AM,Soil Conservation Department||Director - SCD,Jorhat,785001.0,2.0,"39,75,000",Bailung Brothers,"3,339,000",Rejected-Finance,02-Jul-2025,,Soil Conservation Department||Director - SCD
2025_SCD_43247_8,NoTender/ NIT/Pt/2024-25/4970,Bantijhora Water Harvesting Project at Bantijhora under RIDF-XXX,Bantijhora Water Harvesting Project at Bantijhora under RIDF-XXX,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,05-Mar-2025 05:00 PM,11-Mar-2025 12:00 PM ,180.0,No ,No,Online,27-Mar-2025 10:00 AM,Soil Conservation Department||Director - SCD,Kokrajhar,783370.0,2.0,"24,80,950",SOLEMAN SHEIKH,"2,478,820",Accepted-AOC,01-Jul-2025,,Soil Conservation Department||Director - SCD
2025_SCD_43259_1,No Tender/NIT/Pt/2024-25/4976,Prevention at Mallnipur GP from Flash Flood by boulder revetment with hexagonal wire net using mitigation measures under SDMF for the year 2023- 24,Prevention at Mallnipur GP from Flash Flood by boulder revetment with hexagonal wire net using mitigation measures under SDMF for the year 2023- 24,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,05-Mar-2025 05:00 PM,11-Mar-2025 12:00 PM ,180.0,No ,No,Online,27-Mar-2025 10:00 AM,Soil Conservation Department||Director - SCD,"Mallnipur GP, Dhemaji",787059.0,2.0,"49,58,000",Sri Satho Basumatary,"4,809,251",Rejected-Finance,26-May-2025,,Soil Conservation Department||Director - SCD
2025_SCD_43610_1,Tender/NIT/Pt/2024-25/6188,Soil and Water Conservation Related Knowledge Centre at Gotanagar under RIDF-XXX,Soil and Water Conservation Related Knowledge Centre at Gotanagar under RIDF-XXX,Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,19-Mar-2025 05:00 PM,26-Mar-2025 12:00 PM ,180.0,No ,No,Online,09-Apr-2025 10:00 AM,Soil Conservation Department||Director - SCD,"Gotanagar, Guwahati",781011.0,2.0,"35,02,500",JAYANTA KALITA,"3,500,000",Accepted-AOC,01-Jul-2025,,Soil Conservation Department||Director - SCD
2025_SCD_43617_1,Tender/NIT/Pt/2024-25/6188,Gelabill River Bank Anti Erosion Project at Kanfola Bhokot under SDMF,Gelabill River Bank Anti Erosion Project at Kanfola Bhokot under SDMF,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,19-Mar-2025 05:15 PM,21-Mar-2025 12:00 PM ,180.0,No ,No,Online,31-Mar-2025 05:00 PM,Soil Conservation Department||Director - SCD,Golaghat,785621.0,2.0,"2,14,90,300",PRAJIB DUTTA,"21,404,338",Rejected-Finance,01-Jul-2025,,Soil Conservation Department||Director - SCD
2025_SCD_43617_2,Tender/NIT/Pt/2024-25/6188,Doigurung River Bank Anti Erosion Project at Ponkiel under SDMF,Doigurung River Bank Anti Erosion Project at Ponkiel under SDMF,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,19-Mar-2025 05:30 PM,21-Mar-2025 12:00 PM ,180.0,No ,No,Online,31-Mar-2025 05:00 PM,Soil Conservation Department||Director - SCD,Golaghat,785621.0,2.0,"1,93,46,000",Sri Manoj Pareek,"18,955,384",Rejected-Finance,01-Jul-2025,,Soil Conservation Department||Director - SCD
2025_SCD_43617_3,Tender/NIT/Pt/2024-25/6188,Dhansiri River Bank Anti Erosion Project at Dhansiripar Koiborta No.1 village in Golaghat under SDMF,Dhansiri River Bank Anti Erosion Project at Dhansiripar Koiborta No.1 village in Golaghat under SDMF,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,19-Mar-2025 05:50 PM,21-Mar-2025 12:00 PM ,180.0,No ,No,Online,31-Mar-2025 05:00 PM,Soil Conservation Department||Director - SCD,Golaghat,785621.0,2.0,"2,14,19,500",KAMAL GOGOI,"21,337,330",Accepted-AOC,01-Jul-2025,,Soil Conservation Department||Director - SCD
2025_SCD_43617_4,Tender/NIT/Pt/2024-25/6188,Kohiora River Bank Anti Erosion Project near Sankardev Sishu Niketan under SDMF,Kohiora River Bank Anti Erosion Project near Sankardev Sishu Niketan under SDMF,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,19-Mar-2025 05:55 PM,21-Mar-2025 12:00 PM ,180.0,No ,No,Online,31-Mar-2025 05:00 PM,Soil Conservation Department||Director - SCD,Golaghat,785621.0,2.0,"83,84,600",PRAJIB DUTTA,"8,329,974",Rejected-Finance,01-Jul-2025,,Soil Conservation Department||Director - SCD
2025_SCD_43725_1,Tender/NIT/Pt/2024-25/6300,Re-Direction of Stream to its original course by Excavating Channel at Tengani River by Vegetative and Engineering Method under SDMF during 2023-24,Re-Direction of Stream to its original course by Excavating Channel at Tengani River by Vegetative and Engineering Method under SDMF during 2023-24,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,24-Mar-2025 05:00 PM,27-Mar-2025 11:00 AM ,180.0,No ,No,Online,07-Apr-2025 05:00 PM,Soil Conservation Department||Director - SCD,Dhemaji,787057.0,2.0,"1,19,58,020",GAMESWAR MILI,"11,539,324",Rejected-Finance,01-Jul-2025,,Soil Conservation Department||Director - SCD
2025_SCD_43725_2,Tender/NIT/Pt/2024-25/6300,Re-Direction of stream to its original course by excavating channel cutting at Golighat Pather of Depi river under SDMF for the year 2023-24,Re-Direction of stream to its original course by excavating channel cutting at Golighat Pather of Depi river under SDMF for the year 2023-24,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,24-Mar-2025 05:00 PM,27-Mar-2025 11:00 AM ,180.0,No ,No,Online,07-Apr-2025 05:00 PM,Soil Conservation Department||Director - SCD,Dhemaji,787057.0,2.0,"78,27,600",LABA KANTA TAYUNG,"7,631,910",Rejected-Finance,01-Jul-2025,,Soil Conservation Department||Director - SCD
2025_SCD_43729_1,Tender/NIT/Pt/2024-25/6338,"Construction of Staff Quarter (Phase-1) at Odalbakra, Soil Conservation Centre, Guwahati-05","Construction of Staff Quarter (Phase-1) at Odalbakra, Soil Conservation Centre, Guwahati-05",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,24-Mar-2025 05:00 PM,27-Mar-2025 11:00 AM ,180.0,No ,No,Online,07-Apr-2025 05:00 PM,Soil Conservation Department||Director - SCD,"Odalbakra, Guwahati",781034.0,2.0,"1,18,63,796",HEMANTA KR MAHANTA,"10,377,262",Accepted-AOC,01-Jul-2025,,Soil Conservation Department||Director - SCD
2025_SEEDE_43779_1,GS02/ASU/MOL/053,Automobile Engineering and Electric Vehicle Technology,Automobile Engineering and Electric Vehicle Technology Hardware and Testing,Goods,Open Tender,Item Rate,Machineries,No,No,NA ,27-Mar-2025 09:00 AM,02-Apr-2025 11:30 AM ,150.0,No ,No,Online,25-Apr-2025 02:30 PM,Skill Employment and Entrepreneurship Department- Externally Aided Project||Assam Skill University Project- ADB Funded Tenders,"ASU Campus, Mangaldoi, Assam",784125.0,1.0,,TFS TELE SYSTEMS,"74,295,042",Rejected-Technical,01-Jul-2025,,Skill Employment and Entrepreneurship Department- Externally Aided Project||Assam Skill University Project- ADB Funded Tenders
2025_SEEDE_43782_1,GS02/ASU/TEC/073,Semiconductor-VLSI,Semiconductor (VLSI),Goods,Open Tender,Item Rate,Electronics Equipment,No,No,NA ,27-Mar-2025 09:00 AM,02-Apr-2025 02:30 PM ,150.0,No ,No,Online,25-Apr-2025 02:30 PM,Skill Employment and Entrepreneurship Department- Externally Aided Project||Assam Skill University Project- ADB Funded Tenders,"ASU Campus, Mangaldoi, Assam",784125.0,1.0,,MAVERICK TECHNOLOGIES,"81,853,673.6",Rejected-Finance,01-Jul-2025,,Skill Employment and Entrepreneurship Department- Externally Aided Project||Assam Skill University Project- ADB Funded Tenders
2025_SEEDE_44774_1,GS02/ASU/CMN/082,Procurement of Books for ASU,Procurement of Books for Assam Skill University (ASU)-LOT 1,Goods,Open Tender,Item Rate,Publishing/Printing,No,No,NA ,07-Jun-2025 09:00 AM,NA ,60.0,No ,No,Online,21-Jun-2025 02:30 PM,Skill Employment and Entrepreneurship Department- Externally Aided Project||Assam Skill University Project- ADB Funded Tenders,"ASU Campus, Mangaldoi, Assam",781016.0,1.0,,M/S National Books Distributor,"4,628,973.8",Rejected-Technical,11-Jul-2025,,Skill Employment and Entrepreneurship Department- Externally Aided Project||Assam Skill University Project- ADB Funded Tenders
2025_SNT_42686_1,GBP/1.18/2024-25/ 5996,Housekeeping Gardening and Driver Service at Guwahati Biotech Park,Housekeeping Gardening and Driver Service at Guwahati Biotech Park,Services,Open Tender,Item Wise,Housekeeping/ Cleaning,No,No,NA ,13-Feb-2025 05:00 PM,NA ,120.0,No ,No,Online,05-Mar-2025 03:00 PM,Department of Science and Technology||Guwahati Biotech Park,Guwahati Biotech Park,781031.0,2.0,,MILAN KAKATI,"201,472",Accepted-AOC,07-Jul-2025,,Department of Science and Technology||Guwahati Biotech Park
2025_UDD_41986_1,TMB/TECH/15th FC (2nd INSTL)/Untied Grant/2020-21/2289,"REPARING OF DRAIN COVER SLAB ,CONSTRUCTION OF RCC CULVERT AND RCC DRAIN ALONG GNB ROAD (FROM SARBAJANIN SCHOOL TO BISHNU RABHA PATH) WARD NO. 10, TINSUKIA",CIVIL WORKS,Works,Open Tender,Works,Civil Works,No,No,NA ,09-Jan-2025 10:00 AM,10-Jan-2025 02:00 PM ,60.0,No ,No,Online,29-Jan-2025 11:00 AM,Urban Development Department||Directorate of Municipality Administration - UDD||Tinsukia Municipal Board,TINSUKIA,786125.0,2.0,"26,60,800",S.B. ENTERPRISE,"2,394,720",Rejected-Finance,25-Feb-2025,,Urban Development Department||Directorate of Municipality Administration - UDD||Tinsukia Municipal Board
2025_UDD_42678_1,LMB.79/14th Fc(1st instl)/2018-19/NIT/2024-25/860,"Construction of Market Complex 1st Floor Phase-II in the plot of Lumding Municipal Board at Veterinary Hospital road in Ward no-11,under 14th FC 1st installment for the year 2018-19","Construction of Market Complex 1st Floor Phase-II in the plot of Lumding Municipal Board at Veterinary Hospital road in Ward no-11,under 14th FC 1st installment for the year 2018-19",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,13-Feb-2025 04:00 PM,20-Feb-2025 12:30 PM ,365.0,No ,No,Online,07-Mar-2025 03:30 PM,Urban Development Department||Directorate of Municipality Administration - UDD||Lumding Municipal Board,Lumding,782447.0,2.0,"77,79,000",Swapan Chandra Dey,"7,778,500",Rejected-Finance,25-Jun-2025,,Urban Development Department||Directorate of Municipality Administration - UDD||Lumding Municipal Board
2025_UDD_42680_1,LMB.81/15th Fc(1st instl)/2020-21/NIT/2024-25/861 dated -13/02/2025,"Construction of Vehicle Shed in the plot of Lumding Municipal Board at Pub Lumding Veterinary Hospital road in Ward no-11,under 15th FC untied 1st installment for the year 2020-21","Construction of Vehicle Shed in the plot of Lumding Municipal Board at Pub Lumding Veterinary Hospital road in Ward no-11,under 15th FC untied 1st installment for the year 2020-21, LUMDING, HOJAI, ASSAM",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,13-Feb-2025 05:00 PM,20-Feb-2025 12:30 PM ,365.0,No ,No,Online,07-Mar-2025 03:30 PM,Urban Development Department||Directorate of Municipality Administration - UDD||Lumding Municipal Board,Lumding,782447.0,2.0,,ARNAB BHATTACHARJEE,"8,035,338",Accepted-AOC,31-Jul-2025,,Urban Development Department||Directorate of Municipality Administration - UDD||Lumding Municipal Board
2025_UDD_43037_1,No.DMB.245./2024-25/621,RETROFITTING OF ATHGAON PWSS,Retrofitting of Athgaon PWSS under 15th FC Tied Fund,Works,Open Tender,Works,Civil Works - Water Works,No,No,NA ,21-Feb-2025 04:30 PM,NA ,180.0,No ,No,Online,05-Mar-2025 02:30 PM,Urban Development Department||Directorate of Municipality Administration - UDD||Dhing Municipal Board,DHING TOWN,782123.0,2.0,,UTPAL KUMAR SAIKIA,"4,520,340",Rejected-Technical,16-Jul-2025,,Urban Development Department||Directorate of Municipality Administration - UDD||Dhing Municipal Board
2025_UDD_43058_1,No.DMB.245./2024-25/623,RATNAKANTA BORKAKATI PWSS,Ratnakanta Borkakati PWSS under 15th FC (Tied Fund),Works,Open Tender,Works,Civil Works - Water Works,No,No,NA ,21-Feb-2025 06:30 PM,NA ,180.0,No ,No,Online,05-Mar-2025 02:30 PM,Urban Development Department||Directorate of Municipality Administration - UDD||Dhing Municipal Board,DHING TOWN,782123.0,2.0,,SWAPAN KUMAR SAHA,"7,509,600",Rejected-AOC,16-Jul-2025,,Urban Development Department||Directorate of Municipality Administration - UDD||Dhing Municipal Board
2025_UDD_43223_1,SMB/SBM/MRF/667/2024-25/836,Establishment and Commissioning of Material Recovery Facility (MRF) waste to compost plant under Sorbhog Municipal Board.,Establishment and Commissioning of Material Recovery Facility (MRF) waste to compost plant under Sorbhog Municipal Board.,Works,Open Tender,Works,Composite Works,No,No,NA ,03-Mar-2025 05:30 PM,04-Mar-2025 11:00 AM ,180.0,No ,No,Online,25-Mar-2025 02:30 PM,Urban Development Department||Directorate of Municipality Administration - UDD||Sorbhog Municipal Board,Sorbhog Municipal Area,781317.0,2.0,"28,01,000",RADIANT ENGINEERING COMPANY,"2,799,748.12",Accepted-AOC,11-Jul-2025,,Urban Development Department||Directorate of Municipality Administration - UDD||Sorbhog Municipal Board
2025_UDD_43385_3,DMB/Tender/2025/338 Dated 05/03/2025,Construction of Milan Nagar PWSS at ward no. 2 under 15th Finance Commission TIED grant,Construction of Milan Nagar PWSS at ward no. 2 under 15th Finance Commission TIED grant,Works,Open Tender,Works,Civil Works,No,No,NA ,11-Mar-2025 04:00 PM,NA ,180.0,No ,No,Online,26-Mar-2025 10:00 AM,Urban Development Department||Directorate of Municipality Administration - UDD||Dhemaji Municipal Board,Dhemaji,787057.0,2.0,"1,30,88,744",Prafulla Hazarika,"13,088,744",Accepted-AOC,19-Jul-2025,,Urban Development Department||Directorate of Municipality Administration - UDD||Dhemaji Municipal Board
2025_UDD_43754_1,AS/AMRUT-2.0/31/2025/46/D,Dibrugarh Town Water Supply Scheme Phase II,Dibrugarh Town Water Supply Scheme Phase II under AMRUT 2 on EPC mode,Works,Open Tender,Works,Composite Works,No,No,NA ,26-Mar-2025 04:00 PM,09-Apr-2025 02:00 PM ,180.0,No ,No,Online,23-Apr-2025 02:00 PM,Urban Development Department||Mission Directorate AMRUT Assam||City Mission Office Guwahati,Dibrugath,786001.0,2.0,"49,77,09,163",Sanjib Bhattacharjee,"497,704,056",Rejected-Finance,03-Jul-2025,,Urban Development Department||Mission Directorate AMRUT Assam||City Mission Office Guwahati
2025_UDD_44110_1,LMB.81/15th Fc(1st instl)/2020-21/NIT/2024-25/29 Dated - 11/04/2025,"Construction of Children Park at Santi Para road -2 infront of Gouriya Math in Ward no-02,under 15th FC (untied) 1st installment for the year 2020-21",Construction of Children Park at Santi Para,Works,Open Tender,Item Rate,Civil Works - Others,No,No,NA ,23-Apr-2025 10:00 AM,30-Apr-2025 12:30 PM ,365.0,No ,No,Online,14-May-2025 03:30 PM,Urban Development Department||Directorate of Municipality Administration - UDD||Lumding Municipal Board,"Office Of The Lumding Municipal Board,Atmaram Road",782447.0,3.0,"38,77,500",ANIMESH MISHRA,"3,876,900",Accepted-AOC,31-Jul-2025,,Urban Development Department||Directorate of Municipality Administration - UDD||Lumding Municipal Board
2025_UDD_44115_1,TP/BGI-NBS/535049/105,Beautification Greening and Redevelopment of Paltan Bazaar Guwahati MD Shah Road AT Road and GS Road prioritizing pedestrians and infrastructure improvement,As per RFP document,Services,Limited,Lump-sum,Consultancy,No,No,NA ,23-Apr-2025 06:00 PM,29-Apr-2025 12:00 PM ,120.0,No ,No,Online,05-May-2025 02:00 PM,Urban Development Department||Directorate of Town and Country Planning - UDD,Guwahati,781006.0,2.0,"67,27,773",Terracon Ecotech Private Limited,"6,497,080",Accepted-AOC,31-Jul-2025,,Urban Development Department||Directorate of Town and Country Planning - UDD
2025_UDD_44149_1,SMB/1-18/15th FC (Tied Fund)/179,Earth Filling work in the proposed site for MRF and Waste to composed Plant at Sribhumi (Chandsrikuna Dumping Yard) under 15th FC (Tied Grant),Earth Filling work in the proposed site for MRF and Waste to composed Plant at Sribhumi (Chandsrikuna Dumping Yard) under 15th FC (Tied Grant),Works,Open Tender,Item Wise,Civil Works,No,No,NA ,30-Apr-2025 10:00 AM,NA ,180.0,No ,No,Online,07-May-2025 02:00 PM,Urban Development Department||Directorate of Municipality Administration - UDD||Karimganj Municipal Board,Sribhumi,788710.0,2.0,"55,60,048",Ratnadeep Das Purakayastha,"5,004,043",Accepted-AOC,03-Jul-2025,,Urban Development Department||Directorate of Municipality Administration - UDD||Karimganj Municipal Board
2025_UDD_44602_1,NO.TMB/TECH/15TH FC (2nd INSTL)/Untied Grant/2020-21/645,"Repairing of drain cover slab, construction of RCC drain along GNB road(from Sarbajanin School to Bishnu Rabha path)ward number 10, Tinsukia.","Repairing of drain cover slab, construction of RCC drain along GNB road(from Sarbajanin School to Bishnu Rabha path)ward number 10, Tinsukia.",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,28-May-2025 06:00 PM,03-Jun-2025 02:00 PM ,180.0,No ,No,Online,20-Jun-2025 02:00 PM,Urban Development Department||Directorate of Municipality Administration - UDD||Tinsukia Municipal Board,TINSUKIA,786125.0,2.0,"26,60,800",M/S BORGOHAIN ENTERPRISE,"2,394,720",Rejected-Finance,22-Jul-2025,,Urban Development Department||Directorate of Municipality Administration - UDD||Tinsukia Municipal Board
2025_UDD_44843_1,MMB/1185/2025/694 dtd.11/06/2025,"Construction of RCC commercial cum office building at Mangaldai Municipal Office building campus at ward no 01, Mangaldai under15th CFC.Work extension","Construction of RCC commercial cum office building at Mangaldai Municipal Office building campus at ward no 01, Mangaldai under15th CFC.Work extension",Works,Open Tender,Item Rate,Civil Works - Others,No,No,NA ,11-Jun-2025 05:15 PM,19-Jun-2025 12:00 PM ,180.0,No ,No,Online,24-Jun-2025 03:30 PM,Urban Development Department||Directorate of Municipality Administration - UDD||Mangaldai Municipal Board,"Mangaldai, Ward No. 1",784125.0,2.0,"27,65,000",KALPA SINGH BORDOLOI,"2,762,237",Rejected-AOC,23-Jul-2025,,Urban Development Department||Directorate of Municipality Administration - UDD||Mangaldai Municipal Board
2025_UDD_44875_1,TMB/15th FC/Tied/159/pt-1/2019-20/301,Supply of Backhoe Loader (CEV Stage V) 6 in 1 bucket and additional accessories,Supply of Backhoe Loader (CEV Stage V) 6 in 1 bucket and additional accessories,Goods,Open Tender,Item Wise,Machineries,No,No,NA ,16-Jun-2025 12:15 PM,NA ,90.0,No ,No,Online,08-Jul-2025 01:00 PM,Urban Development Department||Directorate of Municipality Administration - UDD||Titabar Municipal Board,"At Titabar, Jorhat",785630.0,2.0,"41,00,000",UNITER INFRACON,"3,949,600",Rejected-Finance,19-Jul-2025,,Urban Development Department||Directorate of Municipality Administration - UDD||Titabar Municipal Board
2025_WMDD_44603_1,AMDB.246/2024-25/104A Dated 28.05.2025,"Request For Proposal For Implementing Bpt (Bachelor Of Physiotherapy) For Notified Minority Communities In Assam, Sponsored By Assam Minorities Development Board","Request For Proposal For Implementing Bpt (Bachelor Of Physiotherapy) For Notified Minority Communities In Assam, Sponsored By Assam Minorities Development Board",Services,Open Tender,Item Rate,Miscellaneous Services,No,No,NA ,30-May-2025 04:00 PM,NA ,180.0,No ,No,Online,23-Jun-2025 01:00 PM,Welfare of Minorities Development Department||Assam Minorities Development Board,Guwahati,781006.0,2.0,,Regional Institute of Paramedical Technology,"20,086,659",Rejected-Technical,14-Jul-2025,,Welfare of Minorities Development Department||Assam Minorities Development Board
2025_WMDD_44610_1,AMDB.246/2024-25/104C Dated 28.05.2025,"Request For Proposal (Rfp) For Implementing Dmlt (Diploma In Medical Laboratory Technology) For Notified Minority Communities In Assam, Sponsored By Assam Minorities Development Board","Request For Proposal (Rfp) For Implementing Dmlt (Diploma In Medical Laboratory Technology) For Notified Minority Communities In Assam, Sponsored By Assam Minorities Development Board",Services,Open Tender,Item Rate,Miscellaneous Services,No,No,NA ,30-May-2025 04:00 PM,NA ,180.0,No ,No,Online,23-Jun-2025 01:00 PM,Welfare of Minorities Development Department||Assam Minorities Development Board,Guwahati,781006.0,2.0,,ASIAN INSTITUTE OF PARAMEDICAL SCIENCES,"12,593,700",Accepted-AOC,14-Jul-2025,,Welfare of Minorities Development Department||Assam Minorities Development Board
